PRST03F-SW-109,10.134.2.109,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-110,10.134.2.110,Italy/Parma/Rubbiano-bakery,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PRST03F-SW-111,10.134.2.111,Italy/Parma/Rubbiano-sughi,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRST03F-SW-112,10.134.2.112,Italy/Parma/Rubbiano-sughi,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRST03F-SW-114,10.134.2.114,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-115,10.134.2.115,Italy/Parma/Rubbiano-sughi,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PRST03F-SW-116,10.134.2.116,Italy/Parma/Rubbiano-sughi,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PRST03F-SW-118,10.134.2.118,Italy/Parma/Rubbiano-sughi,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PRST03F-SW-119,10.134.2.119,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(6)E,test,0
PRST03F-SW-120,10.134.2.120,Italy/Parma/Rubbiano-bakery,WS-C2960XR-24PD-I,15.2(2)E6,test,0
PRST03F-SW-121,10.134.2.121,Italy/Parma/Rubbiano-sughi,WS-C2960XR-24PD-I,15.2(2)E5,test,0
PRST03F-SW-122,10.134.2.122,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-123,10.134.2.123,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
